gene	len	ct	mu	sigma	region	fisher_real	fisher_sim
GOLT1B	426	0	170.618716633288	0.0236069799037587	reg1970	0.988271177559458	1
C12orf39	351	0	170.618716633288	0.0236069799037587	reg1970	0.999879890457754	1
GYS2	2112	0	170.618716633288	0.0236069799037587	reg1970	0.772076991775922	1
LDHB	1005	0	170.618716633288	0.0236069799037587	reg1970	0.998926215797017	1
KCNJ8	1275	0	170.618716633288	0.0236069799037587	reg1970	0.814014256472074	1
ABCC9	4939	0	132.628222047152	0.0236069799037587	reg1971	0.108750173549984	1
CMAS	1305	0	132.628222047152	0.0236069799037587	reg1971	0.954437082955036	1
ST8SIA1	1341	0	132.628222047152	0.0236069799037587	reg1971	0.88117916386508	1
C2CD5	3391	0	132.628222047152	0.0236069799037587	reg1971	0.999999937624983	1
ETNK1	1530	0	132.628222047152	0.0236069799037587	reg1971	1	1
SOX5	2332	0	163.546034357051	0.0236069799037587	reg1972	0.748977425894297	1
BCAT1	1206	0	149.323748212471	0.0236069799037587	reg1974	0.873495238257355	1
C12orf77	451	0	149.323748212471	0.0236069799037587	reg1974	0.999976809097975	1
LRMP	1551	0	149.323748212471	0.0236069799037587	reg1974	0.999900375668182	1
CASC1	2346	1	149.323748212471	0.0236069799037587	reg1974	0.999950855175847	1
LYRM5	425	0	149.323748212471	0.0236069799037587	reg1974	0.999967731798921	1
KRAS	708	0	149.323748212471	0.0236069799037587	reg1974	3.98264381581025e-10	1
IFLTD1	1314	0	149.323748212471	0.0236069799037587	reg1974	0.999790955945916	1
RASSF8	1301	0	102.543969851598	0.0236069799037587	reg1975	0.999999873647466	1
BHLHE41	1449	0	102.543969851598	0.0236069799037587	reg1975	1	1
SSPN	753	1	102.543969851598	0.0236069799037587	reg1975	1	1
ITPR2	8127	0	102.543969851598	0.0236069799037587	reg1975	0.928287767522098	1
ASUN	2151	0	120.839196652263	0.0236069799037587	reg1976	0.548749507879467	1
FGFR1OP2	771	0	120.839196652263	0.0236069799037587	reg1976	1	1
TM7SF3	1758	0	120.839196652263	0.0236069799037587	reg1976	0.984422996931026	1
MED21	512	0	120.839196652263	0.0236069799037587	reg1976	0.994562117610961	1
C12orf71	810	0	120.839196652263	0.0236069799037587	reg1976	1	1
STK38L	1395	0	120.839196652263	0.0236069799037587	reg1976	1	1
ARNTL2	1944	1	120.839196652263	0.0236069799037587	reg1976	0.997723375848137	1
SMCO2	1032	0	120.839196652263	0.0236069799037587	reg1976	0.999276179709965	1
PPFIBP1	3252	0	120.839196652263	0.0236069799037587	reg1976	0.999981045569758	1
REP15	711	0	120.839196652263	0.0236069799037587	reg1976	0.994373184324111	1
MRPS35	972	0	120.839196652263	0.0236069799037587	reg1976	1	1
MANSC4	1023	0	120.839196652263	0.0236069799037587	reg1976	0.999235601759595	1
KLHL42	1526	0	120.839196652263	0.0236069799037587	reg1976	0.985727346073523	1
PTHLH	668	0	128.234132521475	0.0236069799037587	reg1977	0.996212802100499	1
CCDC91	1516	0	128.234132521475	0.0236069799037587	reg1977	1	1
FAR2	1582	0	130.192262353081	0.0236069799037587	reg1978	0.677045783131877	1
ERGIC2	1134	0	130.192262353081	0.0236069799037587	reg1978	1	1
OVCH1	3416	0	130.192262353081	0.0236069799037587	reg1978	0.666531550157421	1
TMTC1	2977	0	130.192262353081	0.0236069799037587	reg1978	0.968754817369263	1
IPO8	3363	0	150.970729314468	0.0236069799037587	reg1979	0.750138137491262	1
CAPRIN2	3472	0	150.970729314468	0.0236069799037587	reg1979	1	1
TSPAN11	858	0	162.679754592426	0.0236069799037587	reg1980	0.248405496661968	1
DDX11	3238	3	162.679754592426	0.0236069799037587	reg1980	0.482123639823368	1
FAM60A	666	0	162.679754592426	0.0236069799037587	reg1980	1	1
AC024940.1	480	0	162.679754592426	0.0236069799037587	reg1980	1	1
DENND5B	4231	0	162.679754592426	0.0236069799037587	reg1980	0.991994391688481	1
METTL20	789	0	162.679754592426	0.0236069799037587	reg1980	0.984997395686008	1
AMN1	951	0	162.679754592426	0.0236069799037587	reg1980	0.997917170983203	1
H3F3C	408	0	162.679754592426	0.0236069799037587	reg1980	0.783845891174609	1
KIAA1551	5244	0	139.174276153415	0.0236069799037587	reg1981	0.899745704897172	1
BICD1	3135	1	139.174276153415	0.0236069799037587	reg1981	0.917181981076357	1
FGD4	2999	1	139.174276153415	0.0236069799037587	reg1981	0.476742623858878	1
DNM1L	2250	0	139.174276153415	0.0236069799037587	reg1981	0.999985162623089	1
YARS2	1434	0	139.174276153415	0.0236069799037587	reg1981	0.998830342054886	1
PKP2	2646	0	139.174276153415	0.0236069799037587	reg1981	0.999070996515882	1
SYT10	1572	1	200.151461479345	0.0236069799037587	reg1982	0.906453053319401	1
ALG10	1434	0	200.151461479345	0.0236069799037587	reg1982	0.95351142019519	1
ALG10B	1434	1	204.473208769022	0.0236069799037587	reg1988	0.999644567173059	1
CPNE8	1757	0	204.473208769022	0.0236069799037587	reg1988	0.888116215810203	1
KIF21A	5099	0	204.473208769022	0.0236069799037587	reg1988	0.999999963944274	1
ABCD2	2223	2	204.473208769022	0.0236069799037587	reg1988	0.999999775596429	1
C12orf40	2112	0	160.78070419213	0.0236069799037587	reg1989	0.788777395407466	1
SLC2A13	1987	0	160.78070419213	0.0236069799037587	reg1989	0.999994669888388	1
LRRK2	7623	2	160.78070419213	0.0236069799037587	reg1989	0.637201071661931	1
MUC19	12915	4	160.78070419213	0.0236069799037587	reg1989	0.0802941666307103	1
CNTN1	3137	0	160.78070419213	0.0236069799037587	reg1989	0.322511743005905	1
PDZRN4	3243	0	158.580561864475	0.0236069799037587	reg1991	0.936752896435695	1
GXYLT1	1323	0	158.580561864475	0.0236069799037587	reg1991	0.983152889845595	1
YAF2	918	0	158.580561864475	0.0236069799037587	reg1991	1	1
PPHLN1	1793	0	158.580561864475	0.0236069799037587	reg1991	0.966947738165544	1
ZCRB1	654	0	158.580561864475	0.0236069799037587	reg1991	0.999997276896291	1
PRICKLE1	2496	1	158.580561864475	0.0236069799037587	reg1991	0.999990075164744	1
ADAMTS20	5964	0	158.489237492006	0.0236069799037587	reg1992	0.9930110295638	1
PUS7L	2106	2	135.833783751563	0.0236069799037587	reg1993	0.998850593299592	1
IRAK4	1383	0	135.833783751563	0.0236069799037587	reg1993	1	1
TWF1	1290	0	135.833783751563	0.0236069799037587	reg1993	0.943741474400471	1
TMEM117	1545	1	135.833783751563	0.0236069799037587	reg1993	0.935454101700161	1
NELL2	2821	1	163.203040748242	0.0236069799037587	reg1994	0.585512157029659	1
DBX2	1020	0	163.203040748242	0.0236069799037587	reg1994	0.999803895971434	1
ANO6	3076	0	163.203040748242	0.0236069799037587	reg1994	0.858107210343707	1
ARID2	5531	0	132.188517547191	0.0236069799037587	reg1995	0.108693375381766	1
SCAF11	4470	0	132.188517547191	0.0236069799037587	reg1995	0.9996091643435	1
SLC38A1	1614	0	132.188517547191	0.0236069799037587	reg1995	0.999999990941819	1
SLC38A2	1598	0	132.188517547191	0.0236069799037587	reg1995	0.999820536578843	1
SLC38A4	1948	0	164.334721482381	0.0236069799037587	reg1996	0.990430300047267	1
AMIGO2	1569	0	164.334721482381	0.0236069799037587	reg1996	1	1
PCED1B	1299	0	164.334721482381	0.0236069799037587	reg1996	0.983775310850651	1
RPAP3	1998	0	159.499763002379	0.0236069799037587	reg1997	1	1
ENDOU	1301	0	159.499763002379	0.0236069799037587	reg1997	0.999465559117553	1
RAPGEF3	2973	0	159.499763002379	0.0236069799037587	reg1997	0.954618466291624	1
SLC48A1	441	0	159.499763002379	0.0236069799037587	reg1997	0.990863475578658	1
HDAC7	3155	0	159.499763002379	0.0236069799037587	reg1997	0.999021930433161	1
AC004466.1	423	0	159.499763002379	0.0236069799037587	reg1997	0.999862547687722	1
VDR	1484	0	159.499763002379	0.0236069799037587	reg1997	0.98796058246456	1
TMEM106C	847	1	159.499763002379	0.0236069799037587	reg1997	1	1
COL2A1	4464	1	159.499763002379	0.0236069799037587	reg1997	0.912509792557932	1
SENP1	2162	1	159.499763002379	0.0236069799037587	reg1997	0.963221124071174	1
PFKM	2743	1	159.499763002379	0.0236069799037587	reg1997	0.960064213686139	1
ASB8	948	0	159.499763002379	0.0236069799037587	reg1997	0.763347416172795	1
C12orf68	585	0	159.499763002379	0.0236069799037587	reg1997	0.992832343238088	1
DKFZP779L1853	396	0	159.499763002379	0.0236069799037587	reg1997	1	1
OR10AD1	954	0	159.499763002379	0.0236069799037587	reg1997	0.974928788713349	1
H1FNT	768	0	159.499763002379	0.0236069799037587	reg1997	0.382068820738887	1
ZNF641	1437	0	159.499763002379	0.0236069799037587	reg1997	0.961296028657718	1
AC024257.1	453	0	159.499763002379	0.0236069799037587	reg1997	1	1
ANP32D	396	0	159.499763002379	0.0236069799037587	reg1997	1	1
C12orf54	384	0	159.499763002379	0.0236069799037587	reg1997	1	1
OR8S1	1080	0	159.499763002379	0.0236069799037587	reg1997	0.256788728390024	1
LALBA	433	1	159.499763002379	0.0236069799037587	reg1997	0.939662604651058	1
KANSL2	2099	0	178.62892707133	0.0236069799037587	reg1998	0.999999999920738	1
CCNT1	2181	1	178.62892707133	0.0236069799037587	reg1998	0.980765292395036	1
ADCY6	3540	0	178.62892707133	0.0236069799037587	reg1998	0.912027615202483	1
CACNB3	1614	0	178.62892707133	0.0236069799037587	reg1998	0.999990940250489	1
DDX23	2786	2	178.62892707133	0.0236069799037587	reg1998	0.999866794428555	1
RND1	699	0	178.62892707133	0.0236069799037587	reg1998	1	1
CCDC65	1520	0	178.62892707133	0.0236069799037587	reg1998	0.994422804182602	1
FKBP11	820	0	178.62892707133	0.0236069799037587	reg1998	0.929492557837469	1
AC073610.5	189	0	178.62892707133	0.0236069799037587	reg1998	1	1
ARF3	546	0	178.62892707133	0.0236069799037587	reg1998	1	1
WNT10B	1205	1	178.62892707133	0.0236069799037587	reg1998	1	1
WNT1	1113	0	178.62892707133	0.0236069799037587	reg1998	0.998277511441197	1
DDN	2136	0	178.62892707133	0.0236069799037587	reg1998	0.991288191223602	1
PRKAG1	1104	0	178.62892707133	0.0236069799037587	reg1998	0.999999815043562	1
KMT2D	16662	0	178.62892707133	0.0236069799037587	reg1998	0.260069734335415	1
RHEBL1	564	0	178.62892707133	0.0236069799037587	reg1998	1	1
DHH	1191	0	178.62892707133	0.0236069799037587	reg1998	1	1
LMBR1L	1780	0	178.62892707133	0.0236069799037587	reg1998	0.999264067900905	1
TUBA1B	1356	0	178.62892707133	0.0236069799037587	reg1998	0.999999976257068	1
TUBA1A	1511	0	178.62892707133	0.0236069799037587	reg1998	1	1
TUBA1C	1581	1	178.62892707133	0.0236069799037587	reg1998	0.999460254936937	1
PRPH	1416	1	178.62892707133	0.0236069799037587	reg1998	1	1
TROAP	2787	0	178.62892707133	0.0236069799037587	reg1998	1	1
C1QL4	717	0	178.62892707133	0.0236069799037587	reg1998	1	1
DNAJC22	1026	0	178.62892707133	0.0236069799037587	reg1998	1	1
SPATS2	1845	0	178.62892707133	0.0236069799037587	reg1998	0.999999999465918	1
KCNH3	3252	0	178.62892707133	0.0236069799037587	reg1998	0.910191498795179	1
MCRS1	1543	0	178.62892707133	0.0236069799037587	reg1998	0.993863352430611	0.999999999999997
FAM186B	2857	0	178.62892707133	0.0236069799037587	reg1998	0.989802881732516	1
PRPF40B	2682	0	135.159454250423	0.0236069799037587	reg1999	1	1
FMNL3	3209	0	135.159454250423	0.0236069799037587	reg1999	0.999961560135827	1
TMBIM6	893	0	135.159454250423	0.0236069799037587	reg1999	0.991362313276719	1
NCKAP5L	4083	2	135.159454250423	0.0236069799037587	reg1999	0.706653834375139	1
BCDIN3D	879	1	135.159454250423	0.0236069799037587	reg1999	1	1
FAIM2	1036	0	135.159454250423	0.0236069799037587	reg1999	0.903073578756258	1
AQP2	942	0	135.159454250423	0.0236069799037587	reg1999	1	1
AQP5	798	0	135.159454250423	0.0236069799037587	reg1999	1	1
AQP6	849	0	135.159454250423	0.0236069799037587	reg1999	0.997302144659152	1
RACGAP1	2052	0	135.159454250423	0.0236069799037587	reg1999	0.902964179181658	1
ASIC1	2478	1	135.159454250423	0.0236069799037587	reg1999	0.999542448200393	1
SMARCD1	1600	0	135.159454250423	0.0236069799037587	reg1999	0.844679993563185	1
GPD1	1050	0	135.159454250423	0.0236069799037587	reg1999	1	1
COX14	174	0	135.159454250423	0.0236069799037587	reg1999	0.997869609946876	1
CERS5	1307	0	135.159454250423	0.0236069799037587	reg1999	1	1
LIMA1	2283	0	135.159454250423	0.0236069799037587	reg1999	0.975568676187484	1
AC140061.12	369	0	135.159454250423	0.0236069799037587	reg1999	1	1
FAM186A	7069	0	135.159454250423	0.0236069799037587	reg1999	0.846335060713107	1
LARP4	2240	0	135.159454250423	0.0236069799037587	reg1999	0.218311038618128	1
DIP2B	4731	0	133.351204699719	0.0236069799037587	reg2000	0.999997950536573	1
ATF1	816	0	133.351204699719	0.0236069799037587	reg2000	0.999998304881303	1
TMPRSS12	1215	0	133.351204699719	0.0236069799037587	reg2000	0.999999948556523	1
METTL7A	735	0	133.351204699719	0.0236069799037587	reg2000	0.994484773029273	1
HIGD1C	294	0	133.351204699719	0.0236069799037587	reg2000	1	1
SLC11A2	1873	1	133.351204699719	0.0236069799037587	reg2000	0.999788211365167	1
LETMD1	1170	1	133.351204699719	0.0236069799037587	reg2000	0.998413719098454	1
CSRNP2	1632	0	133.351204699719	0.0236069799037587	reg2000	0.999999998287109	1
TFCP2	1509	0	133.351204699719	0.0236069799037587	reg2000	0.802640223300801	1
POU6F1	906	1	133.351204699719	0.0236069799037587	reg2000	0.6203367695276	1
DAZAP2	812	1	133.351204699719	0.0236069799037587	reg2000	1	1
SMAGP	308	1	133.351204699719	0.0236069799037587	reg2000	1	1
BIN2	1768	0	133.351204699719	0.0236069799037587	reg2000	0.622743442020241	1
CELA1	777	0	133.351204699719	0.0236069799037587	reg2000	0.995171863633594	1
GALNT6	1869	2	133.351204699719	0.0236069799037587	reg2000	0.969714964183672	1
SLC4A8	3762	1	133.351204699719	0.0236069799037587	reg2000	0.949565243902858	1
SCN8A	6086	1	136.590127631485	0.0236069799037587	reg2001	0.999999990430248	1
AC068987.1	378	0	136.590127631485	0.0236069799037587	reg2001	0.999667502872993	1
ANKRD33	1424	0	136.590127631485	0.0236069799037587	reg2001	0.99989292113211	1
ACVRL1	1662	0	136.590127631485	0.0236069799037587	reg2001	0.345791210088064	1
ACVR1B	1883	0	136.590127631485	0.0236069799037587	reg2001	0.498971108674727	1
GRASP	1213	0	136.590127631485	0.0236069799037587	reg2001	1	1
NR4A1	2260	0	136.590127631485	0.0236069799037587	reg2001	0.975230106148191	1
C12orf44	658	1	136.590127631485	0.0236069799037587	reg2001	0.998123777408912	1
KRT80	1394	0	136.590127631485	0.0236069799037587	reg2001	0.997768658070003	1
KRT7	1410	0	136.590127631485	0.0236069799037587	reg2001	0.999887907681541	1
KRT81	1518	0	136.590127631485	0.0236069799037587	reg2001	1	1
KRT86	1461	0	136.590127631485	0.0236069799037587	reg2001	0.996050596821354	1
KRT83	1482	0	136.590127631485	0.0236069799037587	reg2001	1	1
KRT85	1578	0	136.590127631485	0.0236069799037587	reg2001	0.999999975483179	1
KRT84	1803	2	136.590127631485	0.0236069799037587	reg2001	0.831383638745922	1
KRT82	1542	0	136.590127631485	0.0236069799037587	reg2001	0.235001469949431	1
KRT75	1656	0	136.590127631485	0.0236069799037587	reg2001	0.909996545200923	1
KRT6B	1695	2	136.590127631485	0.0236069799037587	reg2001	0.775211980805294	1
KRT6C	1695	0	136.590127631485	0.0236069799037587	reg2001	0.999678528349796	1
KRT6A	1695	0	136.590127631485	0.0236069799037587	reg2001	0.953679385491266	1
KRT5	1822	0	136.590127631485	0.0236069799037587	reg2001	0.997867187440205	1
KRT71	1572	0	136.590127631485	0.0236069799037587	reg2001	0.98435664360759	1
KRT74	1632	0	136.590127631485	0.0236069799037587	reg2001	0.996707000152178	1
KRT72	1568	0	136.590127631485	0.0236069799037587	reg2001	0.878249120191356	1
KRT73	1623	0	132.06440184179	0.0236069799037587	reg2002	0.968185526793695	1
KRT2	1920	1	132.06440184179	0.0236069799037587	reg2002	0.999717211010755	1
KRT1	1935	0	132.06440184179	0.0236069799037587	reg2002	0.999998318681054	1
KRT77	1737	2	132.06440184179	0.0236069799037587	reg2002	1	1
KRT76	1917	0	132.06440184179	0.0236069799037587	reg2002	0.85585293256585	1
KRT3	1890	0	132.06440184179	0.0236069799037587	reg2002	0.610849294520177	1
KRT4	1785	1	132.06440184179	0.0236069799037587	reg2002	0.999582252761553	1
KRT79	1808	1	132.06440184179	0.0236069799037587	reg2002	0.980564506281545	1
KRT78	1617	1	132.06440184179	0.0236069799037587	reg2002	0.99967569390257	1
KRT8	1798	0	132.06440184179	0.0236069799037587	reg2002	0.112496627825758	1
KRT18	1297	1	132.06440184179	0.0236069799037587	reg2002	0.999023164760295	1
EIF4B	1851	0	132.06440184179	0.0236069799037587	reg2002	0.606273064891667	1
TENC1	4362	1	132.06440184179	0.0236069799037587	reg2002	0.959925755121164	1
SPRYD3	1440	0	132.06440184179	0.0236069799037587	reg2002	1	1
IGFBP6	723	0	132.06440184179	0.0236069799037587	reg2002	0.983702037715937	1
SOAT2	1569	0	132.06440184179	0.0236069799037587	reg2002	0.999999994465908	1
CSAD	1601	1	132.06440184179	0.0236069799037587	reg2002	0.966916622204206	1
ZNF740	582	0	132.06440184179	0.0236069799037587	reg2002	0.614258609476117	1
ITGB7	2430	1	132.06440184179	0.0236069799037587	reg2002	0.9780435023817	1
RARG	1632	2	132.06440184179	0.0236069799037587	reg2002	0.998964679916395	1
MFSD5	1674	0	132.06440184179	0.0236069799037587	reg2002	0.999992403920337	1
ESPL1	6363	1	132.06440184179	0.0236069799037587	reg2002	0.999857394415393	1
PFDN5	503	1	132.06440184179	0.0236069799037587	reg2002	0.823038020855073	1
C12orf10	1131	0	132.06440184179	0.0236069799037587	reg2002	0.999999824882498	1
AAAS	1641	1	132.06440184179	0.0236069799037587	reg2002	0.995289515145524	1
SP7	1296	0	132.06440184179	0.0236069799037587	reg2002	0.999929873827098	1
SP1	2358	1	132.06440184179	0.0236069799037587	reg2002	0.989907725881496	1
AMHR2	1723	0	132.06440184179	0.0236069799037587	reg2002	0.99964940951756	1
PRR13	543	0	132.06440184179	0.0236069799037587	reg2002	1	1
PCBP2	1569	0	132.06440184179	0.0236069799037587	reg2002	1	1
MAP3K12	2679	1	132.06440184179	0.0236069799037587	reg2002	0.999749209785007	1
TARBP2	1101	0	132.06440184179	0.0236069799037587	reg2002	0.9999997760686	1
NPFF	453	0	132.06440184179	0.0236069799037587	reg2002	1	1
RP11-793H13.10	1392	0	132.06440184179	0.0236069799037587	reg2002	0.994593948146156	1
ATF7	1542	0	132.06440184179	0.0236069799037587	reg2002	0.996242596048856	1
ATP5G2	597	0	108.945147655952	0.0236069799037587	reg2003	1	1
CALCOCO1	2212	3	108.945147655952	0.0236069799037587	reg2003	0.999999999996366	1
HOXC13	993	1	108.945147655952	0.0236069799037587	reg2003	0.897162681458792	1
HOXC12	849	0	108.945147655952	0.0236069799037587	reg2003	1	1
HOXC11	1137	0	108.945147655952	0.0236069799037587	reg2003	0.778886997367472	1
HOXC10	1029	0	108.945147655952	0.0236069799037587	reg2003	0.998973919522862	1
RP11-834C11.12	381	0	108.945147655952	0.0236069799037587	reg2003	1	1
HOXC9	783	0	108.945147655952	0.0236069799037587	reg2003	0.954377373913049	1
HOXC8	729	0	108.945147655952	0.0236069799037587	reg2003	0.999197921592734	1
HOXC6	733	1	108.945147655952	0.0236069799037587	reg2003	0.998917177268756	1
HOXC5	669	0	108.945147655952	0.0236069799037587	reg2003	0.999996359019634	1
HOXC4	1590	0	108.945147655952	0.0236069799037587	reg2003	0.968519288474014	1
SMUG1	1038	1	108.945147655952	0.0236069799037587	reg2003	1	1
CBX5	576	0	108.945147655952	0.0236069799037587	reg2003	1	1
HNRNPA1	1195	0	108.945147655952	0.0236069799037587	reg2003	0.981649118355347	1
NFE2	1122	0	108.945147655952	0.0236069799037587	reg2003	0.845592375178198	1
COPZ1	723	1	108.945147655952	0.0236069799037587	reg2003	1	1
GPR84	1191	0	108.945147655952	0.0236069799037587	reg2003	0.999957525738633	1
ZNF385A	1299	0	108.945147655952	0.0236069799037587	reg2003	0.99999999098659	1
ITGA5	3150	0	108.945147655952	0.0236069799037587	reg2003	0.998754152781994	1
GTSF1	504	1	108.945147655952	0.0236069799037587	reg2003	0.855660144096786	1
NCKAP1L	3384	0	108.945147655952	0.0236069799037587	reg2003	0.901516238360974	1
PDE1B	1664	1	108.945147655952	0.0236069799037587	reg2003	0.99999999963057	1
PPP1R1A	682	0	108.945147655952	0.0236069799037587	reg2003	0.965010299422283	1
LACRT	433	0	230.704796257904	0.0236069799037587	reg2004	1	1
DCD	397	0	230.704796257904	0.0236069799037587	reg2004	0.991437673108109	1
MUCL1	316	0	230.704796257904	0.0236069799037587	reg2004	1	1
TESPA1	1750	0	230.704796257904	0.0236069799037587	reg2004	0.999998030084627	1
NEUROD4	996	1	230.704796257904	0.0236069799037587	reg2004	0.345737998090245	1
OR9K2	1008	0	230.704796257904	0.0236069799037587	reg2004	0.502476419723651	1
OR10A7	951	1	230.704796257904	0.0236069799037587	reg2004	0.940882693988477	1
OR6C74	939	0	230.704796257904	0.0236069799037587	reg2004	0.777501569453653	1
